sha256,methodSignature,trueLabel
4b73f66f81a8d3586ec23e631100358333d511c98f8f3725983d65c2df540471,"<android.app.Instrumentation: void sendKeyDownUpSync(int)>",NEITHER
1473d5a6d2323abe740e6aed7442237aca73f9300ed510d6e1f07b43cc2963c0,"<android.content.IntentSender: void writeIntentSenderOrNullToParcel(android.content.IntentSender,android.os.Parcel)>",NEITHER
dad9034e623f913d910f3c0a3a186be4c511056bc085db9876214ab1cf1f0277,"<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>",NEITHER
06abf7ab8d489ddee02092676e9af633ae53ff3f44158b48d7e102e45187c361,"<android.graphics.drawable.AdaptiveIconDrawable: void inflate(android.content.res.Resources,org.xmlpull.v1.XmlPullParser,android.util.AttributeSet,android.content.res.Resources$Theme)>",NEITHER
80c2992d70e2de06bc2c68188b466957ff3bdcfa91d96460089c47c219a029fc,"<android.nfc.NfcAdapter: boolean disable(boolean)>",NEITHER
5bc05ce37416c42fcd9242c1ddc5427cd0bf53f499e13036c077b2717c2791d8,"<android.graphics.drawable.LayerDrawable: boolean onLayoutDirectionChanged(int)>",NEITHER
a2b12520849fddfd4563e42212ca669b0dce33c88422a909a9659b9de208fdc4,"<android.net.nsd.NsdManager: void discoverServices(java.lang.String,int,android.net.nsd.NsdManager$DiscoveryListener)>",NEITHER
fc59963f72f5679a4d3823b4c489c8ea8b2a48bc3e8f5798a16fa6152feee701,"<android.widget.TextView: void setKeyListener(android.text.method.KeyListener)>",NEITHER
cd388f62ff61027ee8a4b3fe3a9f5804d9eaa0856aaa7a64ca0782f41651bb1e,"<android.hardware.camera2.params.MeteringRectangle: int getHeight()>",NEITHER
c85a5967bc6983cc9d03bebc30591a75acd76e79575be6abe638281a9df876e1,"<android.view.SurfaceControlViewHost: void setView(android.view.View,int,int)>",NEITHER
f877fbe6c13738e10a0266be6d79056b0fba7a4c21608478c31294fa09aff52e,"<android.accessibilityservice.AccessibilityService: void setGestureDetectionPassthroughRegion(int,android.graphics.Region)>",NEITHER
b752f99d5be79832fd230b51d8b9e3d2849a41b2c5e0569dd1ea745899d69916,"<android.text.AutoText: java.lang.String get(java.lang.CharSequence,int,int,android.view.View)>",NEITHER
578cbe23cfbbcd4a6cd00a09ce07dbc0580e68b67d7cf923a0b55383e5199f23,"<android.os.WorkSource: boolean add(android.os.WorkSource)>",NEITHER
b3a88ad01615b55efef30d3073ffb8718876e60893226cd6c099c35029232af2,"<android.app.admin.DevicePolicyManager: void setSystemSetting(android.content.ComponentName,java.lang.String,java.lang.String)>",NEITHER
51126293cfce54cb8008cb41a6af282a69f4ed90cf53982366f7d70da9c43679,"<android.widget.AdapterViewAnimator: void setSelection(int)>",NEITHER
f0e55a18482a9e45bed42f430ace3f5d82af8d15ce8235c56f4f6f938b8e7124,"<android.content.RestrictionEntry: java.lang.String getSelectedString()>",NEITHER
8b6e868c4ab88593452d1221f97cbb67ac290b7c337a7758a0fbacbd32ad3a8d,"<android.graphics.drawable.GradientDrawable: void inflate(android.content.res.Resources,org.xmlpull.v1.XmlPullParser,android.util.AttributeSet,android.content.res.Resources$Theme)>",NEITHER
0822a23c4d1c359265f002c72b9043424f63da8ed5c5f686e20ce92362bc3ce1,"<android.widget.PopupWindow: void update(android.view.View,int,int)>",NEITHER
78123d826a94730c7fe76a37f2867d64b7cf49a0df02c10fe4a6620df32f9026,"<android.graphics.drawable.DrawableContainer: void setHotspot(float,float)>",NEITHER
255505eb8c88941c77f0f71b31ddf06d136d851062126dedc400728475816204,"<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.util.DisplayMetrics,int,int,android.graphics.Bitmap$Config,boolean,android.graphics.ColorSpace)>",NEITHER
e68c507546f643b683bf2d66d9535aaaee5ca5d09bef9aeb363c50911192b6f7,"<android.widget.ImageView: void drawableHotspotChanged(float,float)>",NEITHER
9cc34d4997aa38fa2f9c535873efb726dfde4896e39c605e6a73753e01a4845b,"<android.media.TimedText: java.lang.String getText()>",NEITHER
e55e8a0c58b67963f399e054da3125ce0fbff63809c50b12b0195c5b4d2fef85,"<android.widget.TextView: void setPadding(int,int,int,int)>",NEITHER
9507cb0724434fcb15e233f1d35dead44b76ca4eac8e5b3cc5347e562de88a23,"<android.hardware.camera2.CameraCaptureSession: int setRepeatingBurstRequests(java.util.List,java.util.concurrent.Executor,android.hardware.camera2.CameraCaptureSession$CaptureCallback)>",NEITHER
d617895912085bc1ad2d52c5a138bfc26d9089093d35a88d934f0b20a5350fb9,"<android.media.MediaDrm: void setOnEventListener(java.util.concurrent.Executor,android.media.MediaDrm$OnEventListener)>",NEITHER
e1bd2f27966daefd6fa9dd6f50bcdcfea3634265df2ea9c5131bb82cbb399e5d,"<android.transition.TransitionSet: void setPathMotion(android.transition.PathMotion)>",NEITHER
c3e5b603e4b7973be6ba9c4a1dd05234308b833455cd159a93ae092cb013f44e,"<android.view.MotionEvent: float getAxisValue(int,int)>",NEITHER
a657963af2e4832a131b1f1c0515aae8bcf5ca79fb5dd8012f26d0c1906dccb3,"<android.telephony.CellSignalStrengthLte: int hashCode()>",NEITHER
31b32490a850bda4fffb46992f97f193ef70f94aa4899e40bfa3992f0313341a,"<android.view.View: void setBackground(android.graphics.drawable.Drawable)>",NEITHER
54c1247a5039cc3122bb2550a62916946280db320f73a4f31cc6d72020d79829,"<android.nfc.NdefMessage: boolean equals(java.lang.Object)>",NEITHER
39b618b3050ff0f222750233574d7ab84c42fc4be1a851d7ac58ddb14e14ba63,"<android.app.ListFragment: void setListShownNoAnimation(boolean)>",NEITHER
27a9f5f391872aec98b678d8504d08993776782cc95966d0d3e5ecfeb23544e4,"<android.app.admin.DevicePolicyManager: void setManagedProfileMaximumTimeOff(android.content.ComponentName,long)>",NEITHER
e94c3bd81dfbfd753c1e4ea6337b46fd9360d3ab64d1936b7eef7f1cceb4c56d,"<android.media.MediaFormat: android.media.MediaFormat createSubtitleFormat(java.lang.String,java.lang.String)>",NEITHER
d4af47d7635befc8fac499518ea40cedf2e35f4e89b2cbf34dcb13c42108954e,"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeByteArray(byte[],int,int,android.graphics.BitmapFactory$Options)>",NEITHER
e8d808fe0b1473fc5d0e26ee5d0e8196bcbfc9ba56f9e653038b970c1bf8c743,"<android.app.blob.BlobHandle: byte[] getSha256Digest()>",NEITHER
b84cc5f21a82161191c2992de7685d42b37070069f11eb4248ecff50a91726da,"<android.media.MediaFormat: java.lang.String getString(java.lang.String,java.lang.String)>",NEITHER
456bff2aa834ba1f47b760e3360b69c0b933de7ea6931a3a6e88b23840b2d45f,"<android.opengl.Matrix: void rotateM(float[],int,float[],int,float,float,float,float)>",NEITHER
43e546e1c177e04cc481fd3cbbe4673c2db50138f2581637615534b59406ba7b,"<android.graphics.Outline: void setPath(android.graphics.Path)>",NEITHER
dd942fdbe11b85274826fa4b82d48516985503516ca5316ee9057afd3f7b46ee,"<android.nfc.dta.NfcDta: boolean disableDta()>",NEITHER
63e10edf746f3bf622fccc7576db3adb0fb440742b0b749e472ca54b7ec63145,"<android.widget.ImageView: void setImageIcon(android.graphics.drawable.Icon)>",NEITHER
a510498e9cf38c3b88eeeee662781de987e0383133756bf9a171d57363926a63,"<android.app.AppOpsManager: int startOp(int,int,java.lang.String)>",NEITHER
58e1df6f43581450340631f6c86031b9ea07c5981b079c93863b626ebab406e0,"<android.accounts.AccountManager: void setPassword(android.accounts.Account,java.lang.String)>",NEITHER
a6efa9e205b60bf79f60ce80c88fdf2873728ae860ebe7e5d27859340036e1dd,"<android.content.Context: java.lang.String getString(int)>",NEITHER
7b52e11270c6319a211d88804fe5d8162075cb75f54ccf1817580cc1cc8113dc,"<android.widget.TextView: void setInputType(int)>",NEITHER
61a7f7d92dbaf90b51a2d02c7528ad3e16d77471ac095173d54a257a2edc2777,"<android.app.Activity: void setContentView(android.view.View)>",NEITHER
6fbffebfcdf3ef2aa4750ff8eb81e4fd7408e83e0280ce5232b9bbd6a4824cf1,"<android.view.View: void drawableHotspotChanged(float,float)>",NEITHER
ace0be2fe701f6c281b90e382616bc22df0986bacdc7550e8bdefc39cf0eaa81,"<android.app.admin.DevicePolicyManager: void setPersonalAppsSuspended(android.content.ComponentName,boolean)>",NEITHER
01f22ec363e4dfa6c6b2272e00c05264289138967ffb4142f4e6815c5ff1d48b,"<android.widget.ListView: void setCacheColorHint(int)>",NEITHER
e03f0dfdeef86ba4315f5c93e0a4d91f951977738942dc6aacd4adba3da4f304,"<android.graphics.drawable.ShapeDrawable: void setDither(boolean)>",NEITHER
ea687b484dffcb242d4f82313822780f7de3f6c637f8aef7e0df4e9528613c32,"<android.graphics.drawable.BitmapDrawable: void setTargetDensity(android.util.DisplayMetrics)>",NEITHER
5ec19555ce9adcb0d03ad1df11939b2d4b7706b22d00d4a409ac3c04380467f3,"<android.graphics.drawable.DrawableContainer: void setColorFilter(android.graphics.ColorFilter)>",NEITHER
19908701e0b9cd23a35cd1edcf31951cf52610d4072dd654c3e98a5b3008dde4,"<com.android.internal.graphics.palette.Palette: int getColorForTarget(com.android.internal.graphics.palette.Target,int)>",NEITHER
a3f75d0a66619d8d11fd24d119c88765fa9311590b0e928c465ae76efc25ff66,"<android.media.session.MediaSession: void setExtras(android.os.Bundle)>",NEITHER
1cf874fa5d882e54f78cae399f67e0ef49e6652ff0e6591726fd5f1a95aee04f,"<android.accounts.AccountManager: android.content.Intent newChooseAccountIntent(android.accounts.Account,java.util.List,java.lang.String[],java.lang.String,java.lang.String,java.lang.String[],android.os.Bundle)>",NEITHER
7397d7f9c934b9bd60e1aba2044631c4a557edb00ddead2f9b89524bacfb43bb,"<android.view.Window: void clearFlags(int)>",NEITHER
87c9b566851a52599c5d438c326e23a0efc1a90076914cdd7993c998386151ed,"<android.media.AudioFormat: int hashCode()>",NEITHER
834c3f7b4d5657353706fe67451d75bb97b41931b86105f89d652fc84c56e5b1,"<android.content.Intent: android.content.Intent createChooser(android.content.Intent,java.lang.CharSequence,android.content.IntentSender)>",NEITHER
604240dd346035abdf6f480c2109b0df25b0ddf56a509553fe1d10511a630294,"<android.app.WallpaperColors: android.app.WallpaperColors fromDrawable(android.graphics.drawable.Drawable)>",NEITHER
295fd48e52d9baccada291f990b145808034dbe43114cd90619a2090bbd824c3,"<android.widget.EditText: void setSelection(int)>",NEITHER
4cd51131537a56dc3a87da01c622d192286bc6a3d93ef18bdd4118e88f85abd4,"<android.graphics.drawable.AdaptiveIconDrawable: void setColorFilter(android.graphics.ColorFilter)>",NEITHER
c6543cdfa32a7532c3da0428ed7b6f026a63b210e57ebe9f1faffe76f0931d27,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture removeAccount(android.accounts.Account,android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
221309fb83eee67efb06320ea76f274a06adc8fcd3ba8384534fec63625ed737,"<android.app.Activity: android.app.PendingIntent createPendingResult(int,android.content.Intent,int)>",NEITHER
f9682bdd75c5d22131371d7be0575671f21f5d86806e8951969a51bfa5898b70,"<android.nfc.NfcAdapter: void setBeamPushUrisCallback(android.nfc.NfcAdapter$CreateBeamUrisCallback,android.app.Activity)>",NEITHER
53c96cc21d676986938c0ea410818f1d167cd49e61fe4eab956296ddb96fcb1f,"<android.content.Intent: android.content.Intent setTypeAndNormalize(java.lang.String)>",NEITHER
b4aee0ddd1565d04a73568ef5cabb3128da8427a4cff1f3963607de68ccaa536,"<android.content.Context: boolean bindServiceAsUser(android.content.Intent,android.content.ServiceConnection,int,android.os.UserHandle)>",NEITHER
128bdf4f5a4d8875d1b43266d50046fb174c2761ac507f4c6340a26e64b61cd3,"<android.app.AppOpsManager: void startWatchingMode(java.lang.String,java.lang.String,android.app.AppOpsManager$OnOpChangedListener)>",NEITHER
21b2897406bca4870afc75c7b733e2df5fbc6e20d15a81450055cad6b3497071,"<android.graphics.drawable.LayerDrawable: boolean setVisible(boolean,boolean)>",NEITHER
67c6d6df7317cd35465178ca9a21fe442ca5c44133af15ba1785385b954ae6e5,"<android.animation.ObjectAnimator: android.animation.ObjectAnimator ofFloat(java.lang.Object,java.lang.String,float[])>",NEITHER
63392c10b8bd84710c3a143224d993e2624e574a17af098d32b89477159e2d8b,"<android.view.accessibility.AccessibilityNodeInfo: void setContextClickable(boolean)>",NEITHER
d4123534baefb1c24cb5621243d1412f0296a2f9855859d3d531182526869394,"<android.widget.Toolbar: void setLogo(int)>",NEITHER
0aec14ba6187f2c04fef0998104e71d424c583467d7cbdedd0612193fc2b03d0,"<android.content.Intent: java.lang.String getDataString()>",NEITHER
4bcfd98c1e447e547bd914592f51236c7d057fa399181fb95b7b09f11790643d,"<android.content.res.Resources: java.lang.String getString(int,java.lang.Object[])>",NEITHER
53e3966b2718c75ed86ed58e7a30adab5a1776861bd67651d81d4ab868482d39,"<android.view.animation.AnimationSet: void setFillAfter(boolean)>",NEITHER
eac7e029355e387853b704a96b90b7ad734ca9d94fceb9588276e3fe4509a8f8,"<android.app.admin.DevicePolicyManager: void setCrossProfileCallerIdDisabled(android.content.ComponentName,boolean)>",NEITHER
c8af00e4d898e8e3628632573dea5ffd7977c0068e3b8e3637f75bbe35948b6f,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture startUpdateCredentialsSession(android.accounts.Account,java.lang.String,android.os.Bundle,android.app.Activity,android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
0add1f173064c1a8f1b19aff4b0cf43d81b2320c363a4553a35401960b2fbf0f,"<android.content.Context: boolean bindService(android.content.Intent,int,java.util.concurrent.Executor,android.content.ServiceConnection)>",NEITHER
27abd662b05a17c75bbdfd0a0acc6b1eb70f7c6d86482ac61c7a18862f775e10,"<android.app.admin.DevicePolicyManager: void clearUserRestriction(android.content.ComponentName,java.lang.String)>",NEITHER
19405a2a7d0d9993f1bd486fe920d6d0e77da5934357439cb6196a7e9fe4e77b,"<android.app.admin.DevicePolicyManager: boolean setTimeZone(android.content.ComponentName,java.lang.String)>",NEITHER
70db874157baa64fafa32d068798d7d4a94827cb21857d4c12d8702e24270153,"<android.widget.RemoteViews: void setTextViewText(int,java.lang.CharSequence)>",NEITHER
5c8f6fc193114c9886af97de204c3e5e36b0dad610080bb416ea89062ee940ba,"<android.os.PersistableBundle: android.os.PersistableBundle readFromStream(java.io.InputStream)>",NEITHER
57c501ee71bc50166e623e9f70448b0f9a8fe5f76f8430cc9c5d2b7fc5449407,"<android.widget.TextView: void setCompoundDrawablesWithIntrinsicBounds(int,int,int,int)>",NEITHER
0c4d6fc89e8db7ca850f2ee1f57f42a90a24eee415f083331c324a4b35774cbd,"<android.media.MediaDrm: void setOnEventListener(android.media.MediaDrm$OnEventListener)>",NEITHER
3164bea3dc7cf9f2484adb4ba9d6630c3adddb39a0ad8a7709c9a6168ca963b1,"<android.widget.Toolbar: int getTitleMarginTop()>",NEITHER
82f74893af68fb335148c6e664c9aeb01325759f427b4934c6ad307dfc86a4d9,"<android.transition.Transition: java.lang.String toString()>",NEITHER
2a993e6d768ea9e35e6d8d2fdf83b6d69353295075489708c40d987d1a79ecc5,"<android.util.Half: int compareTo(android.util.Half)>",NEITHER
e6d663d424d69d7fbb6664a913aecbe3d303b12225f00a367d5dff600d3de186,"<android.app.Vr2dDisplayProperties: int getHeight()>",NEITHER
eb5d4997fd5d1cd89192ca8f7dceff99e7451c955dbc8cc995c37cff6e816096,"<android.widget.TextView: void setTextSelectHandle(int)>",NEITHER
4ea39acb739d86a7737ee63d8433ece5e37d18f8dec1317c180f03cfebe4071d,"<android.widget.TextView: void setShadowLayer(float,float,float,int)>",NEITHER
65f659cda1816c5c6c2d8a051199463d528b50f307e24762e372ff827eca30d6,"<android.content.Context: java.lang.String getString(int,java.lang.Object[])>",NEITHER
a8067cc501bae133245801becc8b7b95b1fbe22d28c2e7646ffca97d16ca7c72,"<android.util.proto.ProtoOutputStream: int checkFieldId(long,long)>",NEITHER
f2af4538423dcaab0c39297bdd51336c8b6373078c960916eba80f073f1987c8,"<android.net.SocketKeepalive: void start(int)>",NEITHER
5c4836fa2d2d9c7f05eabf1e8a6e103e0051b1c52d9e4a102b7d9343a8306522,"<android.app.admin.DevicePolicyManager: int setGlobalPrivateDnsModeOpportunistic(android.content.ComponentName)>",NEITHER
fb6625f5c26d5391b4f0071634d30b020328d46e25706480ea8326b4a0ebb7d9,"<android.security.KeyChain: void choosePrivateKeyAlias(android.app.Activity,android.security.KeyChainAliasCallback,java.lang.String[],java.security.Principal[],android.net.Uri,java.lang.String)>",NEITHER
aedbe401fcdd1a615d665b5b2835821a1d4bd4d69fa31799d1fca983a87b58d8,"<android.widget.AutoCompleteTextView: void setDropDownWidth(int)>",NEITHER
f5138bfa200a7f9ac9ccee46d611d9916951cdbd0578d022527efe785431f6be,"<android.content.pm.PackageInstaller: void uninstall(android.content.pm.VersionedPackage,int,android.content.IntentSender)>",NEITHER
846a26f7fbd857a909a294d67a154140fc3a38b0fb07995ed96d5a9f0aac9544,"<android.view.accessibility.AccessibilityNodeInfo: void setParent(android.view.View)>",NEITHER
4d685317e961d48f9b38b133b53d6dc535b6b774fcbb27e21003ec537c30650c,"<android.content.res.Resources: java.lang.String getQuantityString(int,int,java.lang.Object[])>",NEITHER
c3bbc8480a4ddec0d9179480764a7c8cf541eb2415274aeab0fa7b076d1e58fa,"<android.transition.TransitionManager: void beginDelayedTransition(android.view.ViewGroup,android.transition.Transition)>",NEITHER
d6e460562ca9d9b9bf682a74a70f48fe65782b133e39c7e83f6cfe8cc0d5862f,"<android.app.AlertDialog: void setIcon(int)>",NEITHER
8c7c20411f1dc84c4bd61758e374f05420dfe55539b8a0c43fccdbb7058c5bc0,"<android.widget.AdapterViewAnimator: void setRemoteViewsAdapter(android.content.Intent)>",NEITHER
f1caefcb7eb26313e91d027b17041666091abc224e82c6d07bface9329a24f6f,"<android.widget.TextView: void setCompoundDrawablesRelativeWithIntrinsicBounds(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>",NEITHER
6e8471639b5d555e9a9feaa77462f59e53d97c14faf22c6f71f0391fa8fd4a2f,"<android.graphics.RenderNode: android.graphics.Matrix getAnimationMatrix()>",NEITHER
914b9173a9da2a04762f6a693aa7ecea81b218c33253497adcee9647bba7d7f2,"<android.graphics.Outline: void set(android.graphics.Outline)>",NEITHER
68aa4999bf2e989cde15e99dc5cc60b05e10f2b5e1b8b75c20ce3dc09bc5681b,"<android.view.textclassifier.TextClassifierEvent: java.lang.String toString()>",NEITHER
fc9b10c86ddd11781858948f6af499d966e7d20a1e93cbbb0aca214c369a224f,"<android.content.pm.ShortcutManager: boolean updateShortcuts(java.util.List)>",NEITHER
6c09aeb98f237c47d056264c01e6e1d50e41642ac1b2e6fb7920a0f606517969,"<android.media.Ringtone: void setStreamType(int)>",NEITHER
aa10455119833e490a2dd3c5265ec816bce404b8f0d915a30988f69d80196cb4,"<android.graphics.drawable.AnimatedVectorDrawable: int getIntrinsicWidth()>",NEITHER
1c0d4a95ff5e37172cab1a526c5e31874af3fbf093a2727664e26bc221a431f7,"<android.app.admin.DevicePolicyManager: void setApplicationRestrictionsManagingPackage(android.content.ComponentName,java.lang.String)>",NEITHER
51e170eccef613db7caf19781a9bd85aeb6b15bb7534b0bdc05fd2a2ad081227,"<android.graphics.drawable.LayerDrawable: void setHotspot(float,float)>",NEITHER
81dab6158c7147a4e73b22a1cca9fcc99f6297edd9eeb7e894ee62d986ab4e98,"<android.media.AudioManager: int requestAudioFocus(android.media.AudioManager$OnAudioFocusChangeListener,android.media.AudioAttributes,int,int,android.media.audiopolicy.AudioPolicy)>",NEITHER
880fc1529582d647b68d02e7d0526e995e7ab2770c1735362f52813eff48786b,"<android.view.View: void offsetTopAndBottom(int)>",NEITHER
07943dde610b7d39de8182cd7dd59f59f16473a43545612ab10ab2a01eec1eba,"<android.graphics.drawable.RotateDrawable: float getPivotY()>",NEITHER
6ba50983c28f2956c5050810e869484b59ee0a40c76d869d823e9285069fadd3,"<android.widget.TextView: void setPaddingRelative(int,int,int,int)>",NEITHER
4107afc941d5185104bfe2afb4f0963ff56a91fe2acccc738c203b8708084517,"<android.graphics.drawable.GradientDrawable: void setColors(int[])>",NEITHER
9230979ff40848bb1750f3309f139ef59774fca3cd00a2c7bd279d3fc98b2769,"<android.view.View: void setOutlineSpotShadowColor(int)>",NEITHER
9e44fdb4263c5d9785aa6122840592e441d052dcc86eef77f9483abb24ef2c6b,"<android.view.ViewGroup: void addKeyboardNavigationClusters(java.util.Collection,int)>",NEITHER
8d106a1f4bcdd3b7130bb6a9ab88bbb7163f6c06d71e04c9c13d09fbab791980,"<android.telephony.euicc.EuiccManager: void deleteSubscription(int,android.app.PendingIntent)>",NEITHER
82d7ca0e5b0c880f453cbef60a2f4af4e8a560bff03e787c659318cfa2121839,"<android.app.admin.DevicePolicyManager: void setBluetoothContactSharingDisabled(android.content.ComponentName,boolean)>",NEITHER
35beecf3de1c72766d6e8d74e9fd48ec16e859efa738a50381523384d6454d3f,"<android.widget.Spinner: void setDropDownHorizontalOffset(int)>",NEITHER
bdc6709b6ac20d8b876e0839177f03a4f3a8804803c457d90a09270c834c76e3,"<android.content.ContentResolver: void setSyncAutomatically(android.accounts.Account,java.lang.String,boolean)>",NEITHER
07fff0e9fa2738094cd71f23d04f907b188b283a2258b2da43174120c54e1602,"<android.view.View: int resolveSizeAndState(int,int,int)>",NEITHER
af62d32e2ee63ef9c759929e912f299d2342d3dd01d33a9a29038e41212f0720,"<android.media.MediaPlayer: void setVolume(float)>",NEITHER
ca1775265b2d093aab9e0304d873c45e984dac92eb35451018b338a900d687e2,"<android.app.admin.DevicePolicyManager: int startUserInBackground(android.content.ComponentName,android.os.UserHandle)>",NEITHER
0217b499605faf399515efaa735734cb0e72cfcc4494c77f707f6f0922f05f62,"<android.media.projection.MediaProjectionManager: android.content.Intent createScreenCaptureIntent()>",NEITHER
0a65781436a1cf31a1b701c066a057169d9a57247fbd060f540b9e1d83bf5d86,"<android.content.ContentValues: int hashCode()>",NEITHER
8cb217710b9befbf94a192b3d27781fe8b8701e86a7dcf78c96aacef6c2078cb,"<android.content.ContextWrapper: void setTheme(int)>",NEITHER
4d9a862610b045163906103794271f0a8b0bebb5ccf2e2554596359da4a428b4,"<android.graphics.drawable.NinePatchDrawable: void setColorFilter(android.graphics.ColorFilter)>",NEITHER
7de89697206a5922dc7c33e65197b424371f8e682e572eb0a0aa4bf3bbc6cd58,"<android.widget.RemoteViews: void setChronometerCountDown(int,boolean)>",NEITHER
2631fc3037750df9c79fefee737080fa29c83bf446a542b69f4fe692defe1dfb,"<android.widget.AutoCompleteTextView: void setDropDownHorizontalOffset(int)>",NEITHER
26a3424d6ec2735d857a2f9f32f2fd29db0ad801f6e3b72c248c3cb921a2ff28,"<android.media.MediaPlayer: void setAudioStreamType(int)>",NEITHER
892c147d40ceeb6a4b0a5b6056bf1b8a01bf654797b436957c5fbea92ff9899c,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture removeAccount(android.accounts.Account,android.app.Activity,android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
25b3c462b8b88381aa6d0294fa115eaf4ed133f0242ebb2fafb4be993505b495,"<android.graphics.Color: int argb(float,float,float,float)>",NEITHER
e9130990fe91426938a3c95e16660785d868f7742b1d7002939ee0f3a323132a,"<android.graphics.drawable.Drawable: android.graphics.Rect copyBounds()>",NEITHER
cdde1ef4357507dcb14fc5bbde77f22abee4c240678d4a5a5fd92f93e4a428cc,"<android.view.accessibility.AccessibilityRecord: void setSource(android.view.View,int)>",NEITHER
2ec612c410386aa77b2115a5586204e42dc78e785ac1ae274cf0b28d3a86ffe7,"<android.widget.TextView: void setTextIsSelectable(boolean)>",NEITHER
a89ca4c42a21ac5e32e0163b67a4f8fb3c2d9bd4003303a1d21375eca153b6b1,"<android.util.SparseIntArray: java.lang.String toString()>",NEITHER
21b9a13f0bce6992d8ad6c144f3a4fdc91becc1f4382eead5dc3e383c9eaa830,"<android.widget.RemoteViews: void setOnClickFillInIntent(int,android.content.Intent)>",NEITHER
c8a26ea85c05f63ab77130431a37eee390bf731a9612ede50365fa9fe2d8318a,"<android.location.GpsStatus: android.location.GpsStatus create(android.location.GnssStatus,int)>",NEITHER
6447c0c355dad7f94ba085f2f754c7ac75c22c1a1c7254b4d4e41e94bed602f0,"<android.view.View: void setRotationX(float)>",NEITHER
3090701a89340738ba4927426296bca2e1e254ddc8d5a0610beb0c6ccae7fde0,"<android.bluetooth.le.BluetoothLeScanner: void startScan(java.util.List,android.bluetooth.le.ScanSettings,android.bluetooth.le.ScanCallback)>",NEITHER
f655bf1d1f3a873af66ee25e38836996e0f48cbc2c969b89c4aaacf1caeef671,"<android.media.MediaMetadata: java.lang.String getString(java.lang.String)>",NEITHER
aa969062be49e0c50bc96d85f8c050dc13ee68e219f4f5f2ba12b6955a9bf3c5,"<android.text.Selection: boolean moveLeft(android.text.Spannable,android.text.Layout)>",NEITHER
d19fcbe2fc6eb4e171c44af0e561573fed5231abe3b71365a9fcd77167072d8f,"<android.app.NotificationManager: void setNotificationPolicy(android.app.NotificationManager$Policy)>",NEITHER
4ec56e03e93426068b980556ee3f225bdd836d2dc7b752ffecfe6a789e111c70,"<android.app.admin.DevicePolicyManager: void setSecurityLoggingEnabled(android.content.ComponentName,boolean)>",NEITHER
b42ebf0738e1a273231acd634ae1f91da4e53474352831e875a756ccc4beba09,"<android.database.AbstractCursor: void setNotificationUri(android.content.ContentResolver,android.net.Uri)>",NEITHER
76d2ff694d140788856a8af0a326e0617a4cd644b37656a9bde322da8d964aa2,"<android.view.View: void setFocusable(boolean)>",NEITHER
520e3b1747219bdecfc7820f66e1902c8dd5fba22261e7a9981d72159711ab29,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture editProperties(java.lang.String,android.app.Activity,android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
2073ec4158fe29cbdfd60449bbc06594a6b11f56b2b8ec6550d64fd1dc000805,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture updateCredentials(android.accounts.Account,java.lang.String,android.os.Bundle,android.app.Activity,android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
641eeb666c6ea1878a3dd20362f39dabd002597b8483d4ee06a7da6dce122fac,"<android.graphics.drawable.AnimatedVectorDrawable: void setAlpha(int)>",NEITHER
3374175a20253bd3df286fb04cea47c8c5c02096088cc3f833932ff2aecd4a8d,"<com.android.internal.util.StateMachine: java.lang.String getName()>",NEITHER
971dd5bbde810613818d6930bd90186983d7f2abd556dd49b59f6e1c7a5fdfda,"<android.nfc.cardemulation.CardEmulation: boolean setPreferredService(android.app.Activity,android.content.ComponentName)>",NEITHER
a3e46d732cbdf0280cef56750350f76a8a224df4440bf515aa0317ce9f0ce787,"<android.media.MediaFormat: java.lang.String getString(java.lang.String)>",NEITHER
d458a8568df1aa6cd5b7d989c29df806172e5b743149b4dd3294d4d22a338ec7,"<android.app.Activity: void setFeatureDrawableUri(int,android.net.Uri)>",NEITHER
d596b8f7fe146659ca2abc571de549a58b4025ab4f7f7f0b1e48953e9d848f99,"<android.widget.CompoundButton: void drawableHotspotChanged(float,float)>",NEITHER
31ffa3bb4a92bb3a89faefaf8e1ddf2d0722aa7aa0f2554ccb839a349e4bc71c,"<android.animation.ValueAnimator: android.animation.ValueAnimator ofFloat(float[])>",NEITHER
9aa5ce6419ec0cbfecdb7e30d090e6903014b47bc60a58ac51023f6d202d462a,"<android.app.admin.DevicePolicyManager: boolean revokeKeyPairFromApp(android.content.ComponentName,java.lang.String,java.lang.String)>",NEITHER
